run_id,config_name,total_ram_mb,cpu_cores,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,num_layers,hidden_units,gamma,strength,time_horizon,summary_freq,keep_checkpoints,max_steps,cpu_avg_unity,cpu_peak_unity,ram_avg_unity,ram_peak_unity,cpu_avg_python,cpu_peak_python,ram_avg_python,ram_peak_python,duration_sec
run_1765477638,sample_1175.yaml,11700.625,6,964,14378,0.0003,0.01,0.3,0.99,4,2,232,0.999,0.5,82,4231,5,50000,36.33766233766234,85.4,155.61054180194805,159.5703125,270.57792207792215,303.1,537.7317116477273,567.50390625,76.84501647949219
run_1765477711,sample_1176.yaml,11700.625,6,973,11435,0.0003,0.01,0.3,0.99,1,4,73,0.999,0.5,45,1046,5,50000,40.99117647058823,85.8,160.23411649816177,167.06640625,283.07867647058856,303.4,526.5092198988971,544.28125,67.74800205230713
run_1765477807,sample_1177.yaml,11700.625,6,379,7815,0.0003,0.01,0.3,0.99,4,4,206,0.999,0.5,51,4999,5,50000,30.94505494505494,81.8,156.97387963598902,166.2421875,280.72032967033,303.3,515.8251416552198,530.66796875,90.95586466789246
run_1765477901,sample_1178.yaml,11700.625,6,164,15126,0.0003,0.01,0.3,0.99,3,4,118,0.999,0.5,19,1776,5,50000,33.66853932584266,95.8,159.53956724016854,164.52734375,276.4960674157308,304.8,521.896023525281,538.76953125,88.8303394317627
run_1765477996,sample_1179.yaml,11700.625,6,673,3984,0.0003,0.01,0.3,0.99,9,1,75,0.999,0.5,46,3503,5,50000,31.477222222222217,97.8,158.5252170138889,161.37890625,286.2238888888894,303.4,497.29717881944447,506.453125,89.87927842140198
run_1765478070,sample_1180.yaml,11700.625,6,792,11895,0.0003,0.01,0.3,0.99,4,1,377,0.999,0.5,104,4349,5,50000,36.04452554744527,95.8,154.3036895529197,161.8828125,272.0072992700732,303.4,526.811473540146,544.66015625,68.2589259147644
run_1765478174,sample_1181.yaml,11700.625,6,69,8946,0.0003,0.01,0.3,0.99,4,3,297,0.999,0.5,95,4914,5,50000,22.332323232323244,87.8,158.0014007260101,159.52734375,283.07626262626314,305.3,517.9695194128788,533.68359375,98.90713262557983
run_1765478306,sample_1182.yaml,11700.625,6,95,7466,0.0003,0.01,0.3,0.99,6,3,369,0.999,0.5,100,4066,5,50000,21.08932806324111,77.8,155.54354001976284,157.42578125,280.9225296442694,303.2,523.0193614130435,533.59375,126.4905617237091
run_1765478409,sample_1183.yaml,11700.625,6,754,12569,0.0003,0.01,0.3,0.99,10,2,194,0.999,0.5,110,3217,5,50000,26.904591836734685,93.7,161.21436543367346,163.62890625,258.9622448979595,305.4,536.1583625637755,551.92578125,97.93149447441101
run_1765478493,sample_1184.yaml,11700.625,6,259,3140,0.0003,0.01,0.3,0.99,2,2,408,0.999,0.5,114,1506,5,50000,38.86217948717947,85.8,156.53172576121796,165.75390625,286.70705128205157,303.5,510.53089943910254,521.046875,77.86137771606445
run_1765478578,sample_1185.yaml,11700.625,6,226,14009,0.0003,0.01,0.3,0.99,4,1,210,0.999,0.5,60,4198,5,50000,33.592546583850904,93.8,156.45870535714286,159.53125,273.8913043478263,303.4,520.5154794254659,545.8984375,80.33150839805603
run_1765478650,sample_1186.yaml,11700.625,6,338,15394,0.0003,0.01,0.3,0.99,4,2,216,0.999,0.5,54,1820,5,50000,29.185185185185215,63.9,158.2217303240741,162.28515625,269.60592592592616,303.4,529.2815972222222,554.61328125,67.2233533859253
run_1765478750,sample_1187.yaml,11700.625,6,898,15857,0.0003,0.01,0.3,0.99,7,3,379,0.999,0.5,115,3608,5,50000,27.62553191489361,77.8,159.10866855053192,166.28515625,270.400531914894,305.3,573.9281291555851,603.38671875,93.89512157440186
run_1765478851,sample_1188.yaml,11700.625,6,775,3873,0.0003,0.01,0.3,0.99,9,2,72,0.999,0.5,17,919,5,50000,28.70261780104712,89.8,157.17639479712042,166.58984375,288.1638743455503,305.1,495.96635716623035,506.08984375,95.41215181350708
run_1765478942,sample_1189.yaml,11700.625,6,162,14195,0.0003,0.01,0.3,0.99,3,4,358,0.999,0.5,71,1460,5,50000,27.16069364161852,93.8,158.70237987716763,161.45703125,280.09075144508705,303.3,541.786714234104,560.83984375,86.36033773422241
run_1765479039,sample_1190.yaml,11700.625,6,706,14877,0.0003,0.01,0.3,0.99,8,1,135,0.999,0.5,72,2697,5,50000,28.89125683060109,97.8,157.12073087431693,159.56640625,256.7322404371587,303.4,529.7053449453551,548.3828125,91.38519954681396
run_1765479112,sample_1191.yaml,11700.625,6,474,15579,0.0003,0.01,0.3,0.99,2,2,282,0.999,0.5,36,2903,5,50000,34.74962962962964,75.8,156.8912037037037,164.3515625,276.53925925925944,304.2,529.3153356481481,552.2734375,67.26009774208069
