run_id,config_name,total_ram_mb,cpu_cores,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,num_layers,hidden_units,gamma,strength,time_horizon,summary_freq,keep_checkpoints,max_steps,cpu_avg_unity,cpu_peak_unity,ram_avg_unity,ram_peak_unity,cpu_avg_python,cpu_peak_python,ram_avg_python,ram_peak_python,duration_sec
run_1765916536,sample_5201.yaml,11700.625,6,101,4536,0.0003,0.01,0.3,0.99,9,3,283,0.999,0.5,86,4792,5,50000,2.0534206695778767,11.283333333333333,159.2191593886463,166.80078125,48.06586608442516,50.416666666666664,507.3038004912664,526.26171875,114.32445693016052
run_1765916610,sample_5202.yaml,11700.625,6,364,3837,0.0003,0.01,0.3,0.99,6,3,360,0.999,0.5,50,3649,5,50000,2.886785714285718,8.65,158.0890625,161.328125,48.242023809523864,50.23333333333333,519.4371372767857,534.08203125,69.68294382095337
run_1765916664,sample_5203.yaml,11700.625,6,794,13548,0.0003,0.01,0.3,0.99,4,2,302,0.999,0.5,73,703,5,50000,3.8944444444444493,8.316666666666666,159.2314946338384,163.109375,44.95218855218854,50.23333333333333,539.7131470959596,559.7734375,49.13216757774353
run_1765916758,sample_5204.yaml,11700.625,6,376,6307,0.0003,0.01,0.3,0.99,9,3,311,0.999,0.5,24,2602,5,50000,2.466011235955059,10.983333333333334,160.73624034410113,163.109375,46.49082397003753,50.46666666666667,518.0402694873595,528.53515625,88.7427921295166
run_1765916820,sample_5205.yaml,11700.625,6,93,15217,0.0003,0.01,0.3,0.99,3,4,128,0.999,0.5,49,3754,5,50000,3.4730434782608737,10.316666666666666,155.5601222826087,164.01171875,45.48550724637682,50.25,525.2444633152174,550.41015625,57.161784410476685
run_1765916868,sample_5206.yaml,11700.625,6,649,1653,0.0003,0.01,0.3,0.99,2,2,170,0.999,0.5,61,3228,5,50000,4.610271317829462,10.299999999999999,154.5340207122093,165.33203125,47.675968992248066,50.26666666666667,498.0670875726744,517.5625,42.62577486038208
run_1765916943,sample_5207.yaml,11700.625,6,626,15944,0.0003,0.01,0.3,0.99,9,2,477,0.999,0.5,48,4002,5,50000,2.8232394366197213,7.6499999999999995,156.45672865316902,165.00390625,43.99718309859154,50.53333333333333,552.4619553257043,570.88671875,70.71173167228699
run_1765917016,sample_5208.yaml,11700.625,6,370,4355,0.0003,0.01,0.3,0.99,5,2,507,0.999,0.5,121,4168,5,50000,3.264828431372553,8.316666666666666,156.0089901194853,165.69140625,47.05625000000003,50.26666666666667,528.5228343290441,540.39453125,67.69465255737305
run_1765917079,sample_5209.yaml,11700.625,6,738,4131,0.0003,0.01,0.3,0.99,5,3,219,0.999,0.5,69,2649,5,50000,3.6739316239316278,8.633333333333333,157.29637419871796,160.76953125,48.18247863247862,50.333333333333336,516.6406583867522,527.71484375,58.16654777526856
run_1765917126,sample_5210.yaml,11700.625,6,387,5066,0.0003,0.01,0.3,0.99,1,3,293,0.999,0.5,51,1825,5,50000,4.999215686274514,15.566666666666668,154.26066176470587,162.1640625,46.942156862745094,50.56666666666666,513.0536764705882,533.125,42.12110781669617
