run_id,config_name,total_ram_mb,cpu_cores,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,num_layers,hidden_units,gamma,strength,time_horizon,summary_freq,keep_checkpoints,max_steps,cpu_avg_unity,cpu_peak_unity,ram_avg_unity,ram_peak_unity,cpu_avg_python,cpu_peak_python,ram_avg_python,ram_peak_python,duration_sec
run_1766787107,sample_16931.yaml,11700.625,6,381,4490,0.0003,0.01,0.3,0.99,9,3,147,0.999,0.5,125,1902,5,50000,16.678125000000016,51.9,157.19354248046875,161.953125,271.80156250000033,302.7,514.0443420410156,524.5703125,63.6502947807312
run_1766787178,sample_16932.yaml,11700.625,6,867,2244,0.0003,0.01,0.3,0.99,4,4,503,0.999,0.5,68,4914,5,50000,16.018796992481217,55.9,159.17733787593986,161.25390625,293.5375939849627,302.5,585.5604147086466,604.6015625,66.16266870498657
run_1766787233,sample_16933.yaml,11700.625,6,543,6749,0.0003,0.01,0.3,0.99,6,1,151,0.999,0.5,102,515,5,50000,21.84100000000001,47.9,157.4083203125,165.2890625,272.1190000000002,303.4,508.244296875,524.41796875,49.61898374557495
run_1766787282,sample_16934.yaml,11700.625,6,689,14827,0.0003,0.01,0.3,0.99,3,2,223,0.999,0.5,18,4404,5,50000,22.769230769230795,51.8,156.83473557692307,159.29296875,272.87802197802176,303.3,534.0342548076923,552.20703125,45.133442878723145
run_1766787328,sample_16935.yaml,11700.625,6,543,9965,0.0003,0.01,0.3,0.99,1,3,439,0.999,0.5,111,2481,5,50000,27.729268292682953,51.9,156.4318788109756,161.1953125,283.61585365853676,301.4,539.8688071646342,560.70703125,40.60863637924194
run_1766787381,sample_16936.yaml,11700.625,6,657,9272,0.0003,0.01,0.3,0.99,4,3,143,0.999,0.5,26,1676,5,50000,22.29895833333336,55.9,156.51424153645834,158.90234375,272.73020833333345,303.4,519.3358968098959,528.57421875,47.63337063789368
run_1766787445,sample_16937.yaml,11700.625,6,75,1081,0.0003,0.01,0.3,0.99,3,4,209,0.999,0.5,66,745,5,50000,18.00168067226892,63.7,154.9908744747899,156.9765625,293.0840336134456,302.3,492.47344406512605,500.00390625,59.14704489707947
run_1766787490,sample_16938.yaml,11700.625,6,676,13942,0.0003,0.01,0.3,0.99,3,3,95,0.999,0.5,112,1583,5,50000,26.501234567901257,57.9,156.35069444444446,167.765625,269.79135802469136,303.4,522.1443383487655,545.76953125,40.096938371658325
run_1766787530,sample_16939.yaml,11700.625,6,613,15639,0.0003,0.01,0.3,0.99,1,4,121,0.999,0.5,76,1143,5,50000,30.609722222222256,61.9,155.58935546875,160.953125,277.63750000000005,302.8,523.2762044270834,553.984375,35.59506273269653
run_1766787574,sample_16940.yaml,11700.625,6,871,3767,0.0003,0.01,0.3,0.99,2,3,177,0.999,0.5,98,1866,5,50000,27.787341772151926,61.7,156.20619066455697,165.58984375,282.41012658227834,302.9,524.8364814082279,537.328125,39.108295917510986
run_1766787664,sample_16941.yaml,11700.625,6,612,2438,0.0003,0.01,0.3,0.99,8,3,439,0.999,0.5,28,1449,5,50000,14.204705882352958,51.8,159.54859834558823,161.33984375,294.7958823529416,303.0,533.6153262867647,544.91015625,84.71623229980469
run_1766787716,sample_16942.yaml,11700.625,6,193,6441,0.0003,0.01,0.3,0.99,4,1,235,0.999,0.5,99,875,5,50000,22.921276595744704,71.9,160.4709109042553,163.10546875,274.0329787234043,303.3,508.6029338430851,521.3046875,46.61115264892578
run_1766787781,sample_16943.yaml,11700.625,6,843,15830,0.0003,0.01,0.3,0.99,8,2,209,0.999,0.5,36,2335,5,50000,17.59833333333335,51.9,155.22447916666667,157.0859375,254.1841666666666,303.2,541.1148111979167,559.43359375,59.64814782142639
run_1766787837,sample_16944.yaml,11700.625,6,288,1191,0.0003,0.01,0.3,0.99,5,3,122,0.999,0.5,57,1756,5,50000,20.640384615384637,45.9,156.98174579326923,166.06640625,291.5413461538461,301.7,491.5969801682692,498.0234375,51.63158202171326
run_1766787882,sample_16945.yaml,11700.625,6,1005,14851,0.0003,0.01,0.3,0.99,2,3,252,0.999,0.5,117,4795,5,50000,27.536708860759518,57.9,158.18774723101265,166.38671875,273.92278481012653,301.4,541.512559335443,575.99609375,39.10484576225281
run_1766787961,sample_16946.yaml,11700.625,6,851,5592,0.0003,0.01,0.3,0.99,8,3,373,0.999,0.5,63,4253,5,50000,15.248666666666683,51.8,158.51916666666668,165.7578125,283.8793333333337,303.4,544.2138541666667,560.4296875,74.68634080886841
run_1766788035,sample_16947.yaml,11700.625,6,162,1542,0.0003,0.01,0.3,0.99,9,1,203,0.999,0.5,58,570,5,50000,16.66402877697843,67.8,159.15653102517985,161.37109375,292.58705035971263,301.5,486.5400179856115,494.1875,69.16408514976501
run_1766788099,sample_16948.yaml,11700.625,6,822,15121,0.0003,0.01,0.3,0.99,5,3,373,0.999,0.5,105,2017,5,50000,18.540677966101708,57.9,157.3318657309322,165.59375,269.2144067796611,303.4,564.7713188559322,589.30859375,58.65161156654358
run_1766788151,sample_16949.yaml,11700.625,6,848,6996,0.0003,0.01,0.3,0.99,3,4,243,0.999,0.5,19,3581,5,50000,22.116842105263185,37.9,154.81977796052632,159.0625,282.09789473684225,302.9,541.9434210526316,558.0390625,47.120307207107544
