runNr,nrSteps,timeUnit,meanReward
623,120000,2,4.601651668548584
624,60000,1,-1.0
624,120000,2,2.018562078475952
624,180000,3,3.462604522705078
624,240000,4,3.92211651802063
624,300000,5,4.567117691040039
625,60000,1,2.665566682815552
625,120000,2,4.097143173217773
625,180000,3,4.643688678741455
626,60000,1,0.6457955241203308
626,120000,2,3.837085723876953
626,180000,3,4.563895702362061
627,60000,1,-0.368550032377243
627,120000,2,1.153275728225708
627,180000,3,4.313356876373291
627,240000,4,4.677298545837402
628,60000,1,-0.3874556124210358
628,120000,2,-0.5970985889434814
628,180000,3,-0.4014090001583099
628,240000,4,0.09269998222589493
628,300000,5,0.7463309168815613
628,360000,6,3.738301038742065
628,420000,7,4.622559070587158
629,60000,1,-0.2319722473621368
629,120000,2,0.2116303443908691
629,180000,3,0.5992594361305237
629,240000,4,0.9831879138946533
629,300000,5,2.48576831817627
629,360000,6,3.979357004165649
629,420000,7,3.973337888717651
629,480000,8,4.227530002593994
629,540000,9,4.044801712036133
629,600000,10,4.612524032592773
630,60000,1,-0.1177631914615631
630,120000,2,0.5102691054344177
630,180000,3,0.3649029135704041
630,240000,4,-0.3995935916900635
630,300000,5,-0.0280985776335001
630,360000,6,1.625121355056763
630,420000,7,2.761677026748657
630,480000,8,2.941731691360474
630,540000,9,3.64232873916626
630,600000,10,3.746339559555054
630,660000,11,4.146759033203125
630,720000,12,4.146842956542969
630,780000,13,4.376187801361084
630,840000,14,4.695895671844482
631,60000,1,1.042979598045349
631,120000,2,-0.2059391736984253
631,180000,3,0.1192245706915855
631,240000,4,0.40860515832901
631,300000,5,1.29849648475647
631,360000,6,3.056299209594727
631,420000,7,3.717209577560425
631,480000,8,4.18266487121582
631,540000,9,3.907489538192749
631,600000,10,3.855011463165283
631,660000,11,3.930598020553589
631,720000,12,4.442689418792725
631,780000,13,4.617094993591309
632,60000,1,-0.6754706501960754
632,120000,2,1.076747894287109
632,180000,3,3.375783920288086
632,240000,4,4.413801670074463
632,300000,5,4.735430717468262
633,60000,1,1.591403484344482
633,120000,2,3.557024240493774
633,180000,3,4.805188179016113
634,60000,1,0.45533487200737
634,120000,2,2.512149572372437
634,180000,3,4.505210876464844
635,60000,1,-0.8424424529075623
635,120000,2,-0.9114094376564026
635,180000,3,-0.6656328439712524
635,240000,4,0.1750315576791763
635,300000,5,3.56849217414856
635,360000,6,4.315083980560303
635,420000,7,4.710732460021973
636,60000,1,-0.3842056095600128
636,120000,2,1.942968726158142
636,180000,3,4.005141258239746
636,240000,4,4.838263511657715
637,60000,1,-1.0
637,120000,2,0.7073952555656433
637,180000,3,3.974837303161621
637,240000,4,4.274700164794922
637,300000,5,4.493646144866943
637,360000,6,4.370119571685791
637,420000,7,4.460253715515137
637,480000,8,4.66126823425293
638,60000,1,-0.6869412064552307
638,120000,2,4.068648815155029
638,180000,3,4.697371959686279
639,60000,1,0.2405049651861191
639,120000,2,0.1920351088047028
639,180000,3,1.480904459953308
639,240000,4,1.19870126247406
639,300000,5,2.369175910949707
639,360000,6,3.481993198394775
639,420000,7,4.236187934875488
639,480000,8,4.412449836730957
639,540000,9,4.620993614196777
640,60000,1,3.905329465866089
640,120000,2,4.775308132171631
641,60000,1,0.392060399055481
641,120000,2,4.042593479156494
641,180000,3,4.500568389892578
642,60000,1,1.349676370620728
642,120000,2,4.299545288085938
642,180000,3,4.707539558410645
643,60000,1,-0.2287621945142746
643,120000,2,1.161880850791931
643,180000,3,3.991127252578735
643,240000,4,4.433402538299561
643,300000,5,4.304248809814453
643,360000,6,4.559925079345703
644,60000,1,2.004522562026978
644,120000,2,3.815402746200562
644,180000,3,4.611874580383301
645,60000,1,-0.836321234703064
645,120000,2,-0.9192677140235901
645,180000,3,0.8210833072662354
645,240000,4,4.046293258666992
645,300000,5,4.582920074462891
646,60000,1,-1.0
646,120000,2,0.2651949226856232
646,180000,3,1.869784712791443
646,240000,4,4.27472448348999
646,300000,5,4.531393051147461
647,60000,1,-0.1247405633330345
647,120000,2,0.4524814784526825
647,180000,3,2.724150896072388
647,240000,4,2.652699947357178
647,300000,5,3.610579252243042
647,360000,6,4.123754024505615
647,420000,7,4.247918128967285
647,480000,8,4.227383613586426
647,540000,9,4.424420356750488
647,600000,10,4.542503356933594
648,60000,1,0.3134380877017975
648,120000,2,0.3873640894889832
648,180000,3,0.491527259349823
648,240000,4,1.452632904052734
648,300000,5,3.083609342575073
648,360000,6,3.557168006896973
648,420000,7,4.127041339874268
648,480000,8,4.425690174102783
648,540000,9,4.394291400909424
648,600000,10,4.442420482635498
648,660000,11,4.442765712738037
648,720000,12,4.597945690155029
649,60000,1,2.384034633636475
649,120000,2,3.117578268051147
649,180000,3,4.28698205947876
649,240000,4,4.765961170196533
650,60000,1,-0.8202000260353088
650,120000,2,0.2357164025306702
650,180000,3,3.925693273544312
650,240000,4,4.581473350524902
651,60000,1,-0.3827833533287048
651,120000,2,3.117443323135376
651,180000,3,4.786717414855957
652,60000,1,-0.5073353052139282
652,120000,2,-0.6590030193328857
652,180000,3,-0.9082216024398804
652,240000,4,0.3540699481964111
652,300000,5,1.082498788833618
652,360000,6,2.153108358383179
652,420000,7,2.777281999588013
652,480000,8,3.606857538223267
652,540000,9,4.716966152191162
653,60000,1,0.8656416535377502
653,120000,2,3.274872303009033
653,180000,3,4.779654979705811
654,60000,1,1.801396727561951
654,120000,2,3.489248752593994
654,180000,3,4.528010845184326
655,60000,1,-0.01408719830214977
655,120000,2,0.9917318224906921
655,180000,3,3.657726049423218
655,240000,4,4.745603084564209
656,60000,1,-1.0
656,120000,2,-1.0
656,180000,3,0.1456409841775894
656,240000,4,3.713220119476318
656,300000,5,4.197766780853271
656,360000,6,4.497694969177246
656,420000,7,4.786917209625244
657,60000,1,2.059391021728516
657,120000,2,3.622007608413696
657,180000,3,4.296883106231689
657,240000,4,4.890017509460449
658,60000,1,-0.8275212645530701
658,120000,2,-0.4498943090438843
658,180000,3,-0.3465761542320251
658,240000,4,0.9080915451049805
658,300000,5,1.230039954185486
658,360000,6,3.480660438537598
658,420000,7,4.358896732330322
658,480000,8,4.556401252746582
659,60000,1,0.7734553217887878
659,120000,2,3.418595790863037
659,180000,3,4.710392951965332
660,60000,1,-0.4035833775997162
660,120000,2,2.547528505325317
660,180000,3,2.550851106643677
660,240000,4,3.954988479614258
660,300000,5,4.422118663787842
660,360000,6,4.812406063079834
661,60000,1,-0.1067895069718361
661,120000,2,1.880685687065125
661,180000,3,3.108652591705322
661,240000,4,3.361285209655762
661,300000,5,4.277655124664307
661,360000,6,4.593353748321533
662,60000,1,1.411301851272583
662,120000,2,4.133695125579834
662,180000,3,4.590592384338379
663,60000,1,0.3554145991802216
663,120000,2,1.099506258964539
663,180000,3,1.393248319625854
663,240000,4,4.316572666168213
663,300000,5,4.715753078460693
664,60000,1,0.8608850836753845
664,120000,2,3.295333385467529
664,180000,3,4.592450141906738
665,60000,1,1.193752884864807
665,120000,2,2.883547067642212
665,180000,3,4.327220439910889
665,240000,4,4.474170684814453
665,300000,5,4.649754524230957
666,60000,1,-1.0
666,120000,2,-0.8272061347961426
666,180000,3,2.753518104553223
666,240000,4,4.654483318328857
667,60000,1,-0.3619666993618011
667,120000,2,-0.03115678578615189
667,180000,3,1.132434964179993
667,240000,4,1.894743919372559
667,300000,5,1.626962780952454
667,360000,6,1.515531778335571
667,420000,7,2.514872789382935
667,480000,8,3.263071537017822
667,540000,9,3.253507375717163
667,600000,10,3.821066617965698
667,660000,11,3.951265096664429
667,720000,12,4.060996532440186
667,780000,13,3.664048433303833
667,840000,14,4.09715461730957
667,900000,15,4.282224178314209
667,960000,16,4.417072772979736
667,1020000,17,4.189599990844727
667,1080000,18,4.379278182983398
667,1140000,19,4.248609066009521
667,1200000,20,4.46342658996582
667,1260000,21,4.428488254547119
667,1320000,22,4.354262351989746
667,1380000,23,4.547101974487305
668,60000,1,-1.0
668,120000,2,0.5393481850624084
668,180000,3,1.643449544906616
668,240000,4,3.886823654174805
668,300000,5,4.650949001312256
669,60000,1,1.39873206615448
669,120000,2,4.059994220733643
669,180000,3,4.862116813659668
670,60000,1,0.2328389883041382
670,120000,2,1.174868106842041
670,180000,3,3.558459043502808
670,240000,4,2.828011035919189
670,300000,5,2.789432048797607
670,360000,6,2.927751779556274
670,420000,7,3.404590368270874
670,480000,8,3.217795133590698
670,540000,9,3.504639863967896
670,600000,10,4.03804349899292
670,660000,11,4.758426189422607
671,60000,1,-0.03577437251806259
671,120000,2,0.1186269819736481
671,180000,3,1.54007613658905
671,240000,4,3.123176097869873
671,300000,5,3.624036312103271
671,360000,6,4.100266456604004
671,420000,7,4.219164848327637
671,480000,8,4.021728992462158
671,540000,9,3.772890090942383
671,600000,10,3.87554931640625
671,660000,11,3.838123083114624
671,720000,12,4.38176965713501
671,780000,13,4.668807983398438
672,60000,1,-0.3629657626152039
672,120000,2,-0.9131046533584595
672,180000,3,-0.9999188184738159
672,240000,4,-0.2093714475631714
672,300000,5,0.9698050022125244
672,360000,6,1.986610293388367
672,420000,7,2.633164882659912
672,480000,8,3.144737005233765
672,540000,9,3.536666393280029
672,600000,10,3.2825927734375
672,660000,11,3.746957778930664
672,720000,12,3.763511896133423
672,780000,13,4.029773235321045
672,840000,14,4.036271572113037
672,900000,15,4.512084007263184
673,60000,1,0.9059106111526489
673,120000,2,2.51436710357666
673,180000,3,2.017598152160645
673,240000,4,3.268682718276978
673,300000,5,4.113844871520996
673,360000,6,4.367471694946289
673,420000,7,4.642550468444824
674,60000,1,0.6824621558189392
674,120000,2,4.328999042510986
674,180000,3,4.859438419342041
675,60000,1,-0.8334424495697021
675,120000,2,-0.6012294292449951
675,180000,3,3.915784120559692
675,240000,4,4.817630767822266
676,60000,1,0.732742190361023
676,120000,2,2.098216772079468
676,180000,3,2.987100839614868
676,240000,4,2.527477264404297
676,300000,5,3.452439308166504
676,360000,6,4.308927536010742
676,420000,7,4.600960731506348
677,60000,1,2.397858858108521
677,120000,2,4.434431076049805
677,180000,3,4.805464267730713
678,60000,1,-0.5142229199409485
678,120000,2,-0.8274697065353394
678,180000,3,0.9666696190834045
678,240000,4,4.209081649780273
678,300000,5,4.724503993988037
679,60000,1,-0.6571118235588074
679,120000,2,0.268747478723526
679,180000,3,3.836774110794067
679,240000,4,4.51847505569458
680,60000,1,-1.0
680,120000,2,-0.749409019947052
680,180000,3,1.281284809112549
680,240000,4,4.654383659362793
681,60000,1,2.227926969528198
681,120000,2,4.061053276062012
681,180000,3,4.325348377227783
681,240000,4,4.674194812774658
682,60000,1,-0.1583053171634674
682,120000,2,2.097737789154053
682,180000,3,2.609492778778076
682,240000,4,3.209264993667603
682,300000,5,4.102562427520752
682,360000,6,4.431631565093994
682,420000,7,4.845727443695068
683,60000,1,0.2346358895301819
683,120000,2,-0.4809569716453552
683,180000,3,0.2477661967277527
683,240000,4,2.313934326171875
683,300000,5,3.338721036911011
683,360000,6,3.634552955627441
683,420000,7,3.969961166381836
683,480000,8,3.751636028289795
683,540000,9,3.604588508605957
683,600000,10,4.255514144897461
683,660000,11,3.978388786315918
683,720000,12,4.187410354614258
683,780000,13,4.425768852233887
683,840000,14,4.429759502410889
683,900000,15,4.508767604827881
684,60000,1,-0.836509108543396
684,120000,2,0.05152159929275513
684,180000,3,0.4626098573207855
684,240000,4,2.298764228820801
684,300000,5,4.300414562225342
684,360000,6,4.169932842254639
684,420000,7,4.467857360839844
684,480000,8,4.514962673187256
685,60000,1,-0.01644105277955532
685,120000,2,2.124956130981445
685,180000,3,3.491744756698608
685,240000,4,4.200981140136719
685,300000,5,4.54112720489502
686,60000,1,0.3672487735748291
686,120000,2,2.450641870498657
686,180000,3,4.310144424438477
686,240000,4,4.60104513168335
687,60000,1,-0.6836118102073669
687,120000,2,0.3437532484531403
687,180000,3,3.193862915039062
687,240000,4,4.27764892578125
687,300000,5,4.662734031677246
688,60000,1,3.794536828994751
688,120000,2,4.627666473388672
689,60000,1,2.571524620056152
689,120000,2,3.913915157318115
689,180000,3,4.560557842254639
690,60000,1,0.5324510931968689
690,120000,2,3.178027391433716
690,180000,3,4.054949283599854
690,240000,4,4.435678005218506
690,300000,5,4.738559722900391
691,60000,1,1.120659589767456
691,120000,2,0.851894199848175
691,180000,3,2.581489324569702
691,240000,4,2.074714422225952
691,300000,5,2.62702202796936
691,360000,6,3.457553625106812
691,420000,7,4.062708854675293
691,480000,8,4.150142192840576
691,540000,9,3.378467321395874
691,600000,10,3.479834079742432
691,660000,11,4.000571727752686
691,720000,12,4.087556838989258
691,780000,13,4.67860221862793
692,60000,1,2.363605499267578
692,120000,2,3.983964204788208
692,180000,3,4.40436840057373
692,240000,4,4.796047687530518
693,60000,1,-1.0
693,120000,2,-1.0
693,180000,3,-0.9080154299736023
693,240000,4,-1.0
693,300000,5,-0.2899101972579956
693,360000,6,0.4916416108608246
693,420000,7,0.7801894545555115
693,480000,8,1.091171026229858
693,540000,9,1.503630757331848
693,600000,10,1.76682984828949
693,660000,11,2.251687288284302
693,720000,12,2.190068483352661
693,780000,13,2.646179914474487
693,840000,14,3.087104558944702
693,900000,15,3.623237371444702
693,960000,16,3.352727174758911
693,1020000,17,3.655680894851685
693,1080000,18,3.767576456069946
693,1140000,19,3.633687973022461
693,1200000,20,3.868162870407104
693,1260000,21,3.975109815597534
693,1320000,22,4.381101608276367
693,1380000,23,4.337754249572754
693,1440000,24,4.224148273468018
693,1500000,25,4.264558792114258
693,1560000,26,4.466856002807617
693,1620000,27,4.630290508270264
694,60000,1,0.09857995063066483
694,120000,2,0.4734936356544495
694,180000,3,0.8635922074317932
694,240000,4,0.9735883474349976
694,300000,5,2.537724733352661
694,360000,6,2.838364601135254
694,420000,7,1.577268123626709
694,480000,8,2.591752290725708
694,540000,9,3.028796911239624
694,600000,10,3.175640344619751
694,660000,11,2.773143529891968
694,720000,12,3.378937959671021
694,780000,13,3.3112952709198
694,840000,14,3.650151252746582
694,900000,15,3.378928899765015
694,960000,16,3.974580526351929
694,1020000,17,3.714242935180664
694,1080000,18,4.241168022155762
694,1140000,19,4.231374740600586
694,1200000,20,4.176171779632568
694,1260000,21,4.603969097137451
695,60000,1,0.2235999703407288
695,120000,2,2.647932291030884
695,180000,3,4.509981155395508
696,60000,1,-0.8409273028373718
696,120000,2,-0.6010647416114807
696,180000,3,1.129112005233765
696,240000,4,3.773422718048096
696,300000,5,4.401920795440674
696,360000,6,4.750527858734131
697,60000,1,2.361847400665283
697,120000,2,4.230518341064453
697,180000,3,4.3531813621521
697,240000,4,4.479485988616943
697,300000,5,4.753139495849609
698,60000,1,0.1137049719691277
698,120000,2,2.687924385070801
698,180000,3,3.263746023178101
698,240000,4,3.401277542114258
698,300000,5,4.011768817901611
698,360000,6,4.587006092071533
699,60000,1,1.120068073272705
699,120000,2,3.789901971817017
699,180000,3,4.699969291687012
700,60000,1,-1.0
700,120000,2,-1.0
700,180000,3,-1.0
700,240000,4,-0.9083877205848694
700,300000,5,-0.06592606008052826
700,360000,6,2.262386083602905
700,420000,7,3.043840885162354
700,480000,8,3.757363557815552
700,540000,9,3.854005336761475
700,600000,10,4.15786600112915
700,660000,11,4.344132423400879
700,720000,12,4.549503326416016
701,60000,1,0.04072104394435883
701,120000,2,0.1723468154668808
701,180000,3,2.44062328338623
701,240000,4,4.142659187316895
701,300000,5,4.186598777770996
701,360000,6,4.039691925048828
701,420000,7,4.081859111785889
701,480000,8,4.469543933868408
701,540000,9,4.805174827575684
702,60000,1,-0.832612156867981
702,120000,2,0.5581954121589661
702,180000,3,4.283622741699219
702,240000,4,4.524884223937988
703,60000,1,0.2239804565906525
703,120000,2,3.565217018127441
703,180000,3,4.547308444976807
704,60000,1,-0.5021028518676758
704,120000,2,0.5744666457176208
704,180000,3,2.365487337112427
704,240000,4,3.714479446411133
704,300000,5,4.082374095916748
704,360000,6,4.6676025390625
705,60000,1,-0.824066698551178
705,120000,2,2.860878467559814
705,180000,3,3.951633453369141
705,240000,4,4.04775333404541
705,300000,5,4.572438716888428
706,60000,1,-0.8440545797348022
706,120000,2,2.907228469848633
706,180000,3,4.483046531677246
706,240000,4,4.62098503112793
707,60000,1,-0.8189637064933777
707,120000,2,-0.6687882542610168
707,180000,3,1.634453892707825
707,240000,4,2.705972194671631
707,300000,5,3.364346265792847
707,360000,6,3.84088134765625
707,420000,7,4.346065998077393
707,480000,8,4.166381359100342
707,540000,9,4.175564289093018
707,600000,10,4.524080753326416
708,60000,1,2.735164880752563
708,120000,2,4.347888469696045
708,180000,3,4.802967071533203
709,60000,1,-0.269259512424469
709,120000,2,0.06933968514204025
709,180000,3,0.7899646759033203
709,240000,4,0.8409740328788757
709,300000,5,1.825215935707092
709,360000,6,3.462953805923462
709,420000,7,4.098729133605957
709,480000,8,4.514552593231201
710,60000,1,0.3317333161830902
710,120000,2,2.97431468963623
710,180000,3,3.536601066589355
710,240000,4,3.891309499740601
710,300000,5,4.139154434204102
710,360000,6,4.027597904205322
710,420000,7,3.748994827270508
710,480000,8,4.2908616065979
710,540000,9,4.21793794631958
710,600000,10,4.423121452331543
710,660000,11,4.552096366882324
711,60000,1,-1.0
711,120000,2,-0.1136026605963707
711,180000,3,2.420528888702393
711,240000,4,3.65106463432312
711,300000,5,4.575472831726074
712,60000,1,-0.818484902381897
712,120000,2,2.301408052444458
712,180000,3,4.127006530761719
712,240000,4,4.410842895507812
712,300000,5,4.773573398590088
713,60000,1,0.2405499964952469
713,120000,2,0.9372240900993347
713,180000,3,0.0547943115234375
713,240000,4,0.3268281519412994
713,300000,5,1.118646740913391
713,360000,6,0.8497724533081055
713,420000,7,1.366969227790833
713,480000,8,0.5172805190086365
713,540000,9,0.4332657158374786
713,600000,10,1.68843400478363
713,660000,11,2.749070167541504
713,720000,12,3.664824962615967
713,780000,13,3.769910335540771
713,840000,14,3.714054584503174
713,900000,15,3.606301069259644
713,960000,16,3.838018894195557
713,1020000,17,4.187818050384521
713,1080000,18,4.397904872894287
713,1140000,19,4.307373046875
713,1200000,20,4.690823554992676
714,60000,1,0.7777957320213318
714,120000,2,3.039023876190186
714,180000,3,4.527880191802979
715,60000,1,1.086337447166443
715,120000,2,3.437962055206299
715,180000,3,4.162352085113525
715,240000,4,4.34315013885498
715,300000,5,4.643847942352295
716,60000,1,1.522091269493103
716,120000,2,3.63068151473999
716,180000,3,4.317531108856201
716,240000,4,4.647760391235352
717,60000,1,-0.3839833736419678
717,120000,2,2.401664733886719
717,180000,3,4.525152683258057
718,60000,1,-0.8342121839523315
718,120000,2,0.01882855221629143
718,180000,3,1.377397418022156
718,240000,4,1.246233701705933
718,300000,5,3.046842098236084
718,360000,6,3.323551177978516
718,420000,7,3.456830501556396
718,480000,8,3.818123817443848
718,540000,9,4.0922532081604
718,600000,10,4.334567546844482
718,660000,11,4.462111949920654
718,720000,12,4.677891254425049
719,60000,1,0.9602553248405457
719,120000,2,4.372245311737061
719,180000,3,4.793243408203125
720,60000,1,0.07932497560977936
720,120000,2,0.234730526804924
720,180000,3,0.8185976147651672
720,240000,4,3.427149534225464
720,300000,5,4.170978546142578
720,360000,6,4.78244686126709
721,60000,1,-0.6916471123695374
721,120000,2,2.960851907730103
721,180000,3,4.700936317443848
722,60000,1,0.5419394969940186
722,120000,2,0.5815631151199341
722,180000,3,1.69456934928894
722,240000,4,2.724530935287476
722,300000,5,2.499931573867798
722,360000,6,3.014560222625732
722,420000,7,3.001379728317261
722,480000,8,3.798041105270386
722,540000,9,3.935609579086304
722,600000,10,3.546661615371704
722,660000,11,4.374521732330322
722,720000,12,4.377181529998779
722,780000,13,4.689659118652344
723,60000,1,1.093171954154968
723,120000,2,3.596868753433228
723,180000,3,4.14024019241333
723,240000,4,4.481879711151123
723,300000,5,4.496590137481689
723,360000,6,4.790370941162109
724,60000,1,0.5978533029556274
724,120000,2,3.916262149810791
724,180000,3,4.772943019866943
725,60000,1,-1.0
725,120000,2,-0.7490209341049194
725,180000,3,2.169819355010986
725,240000,4,3.588866233825684
725,300000,5,4.554974555969238
726,60000,1,0.3964883387088776
726,120000,2,3.267279148101807
726,180000,3,4.778392314910889
727,60000,1,1.039091348648071
727,120000,2,0.5073524713516235
727,180000,3,2.74129843711853
727,240000,4,4.070008277893066
727,300000,5,4.417294979095459
727,360000,6,4.564105987548828
728,60000,1,-1.0
728,120000,2,-0.5234286189079285
728,180000,3,3.406424522399902
728,240000,4,4.441169261932373
728,300000,5,4.360905170440674
728,360000,6,4.585555553436279
729,60000,1,0.5863377451896667
729,120000,2,-0.1209257617592812
729,180000,3,1.7858726978302
729,240000,4,3.417039155960083
729,300000,5,3.076139450073242
729,360000,6,3.803637266159058
729,420000,7,4.24628210067749
729,480000,8,4.681080341339111
730,60000,1,0.01033682469278574
730,120000,2,2.580360651016235
730,180000,3,4.314860343933105
730,240000,4,4.545842170715332
731,60000,1,-0.6698000431060791
731,120000,2,0.5803928971290588
731,180000,3,2.55169677734375
731,240000,4,2.467827796936035
731,300000,5,3.720510244369507
731,360000,6,3.667434215545654
731,420000,7,4.248976230621338
731,480000,8,4.533394336700439
732,60000,1,-0.8299879431724548
732,120000,2,0.02490387298166752
732,180000,3,2.230799913406372
732,240000,4,3.825645208358765
732,300000,5,4.068069458007812
732,360000,6,4.470593452453613
732,420000,7,4.731621742248535
733,60000,1,2.010903120040894
733,120000,2,3.843056917190552
733,180000,3,4.504959583282471
734,60000,1,-0.6581353545188904
734,120000,2,-0.8379364013671875
734,180000,3,2.31413459777832
734,240000,4,2.883389711380005
734,300000,5,3.238798856735229
734,360000,6,4.061240673065186
734,420000,7,4.213764190673828
734,480000,8,4.594105243682861
735,60000,1,-0.005005170125514269
735,120000,2,2.938971042633057
735,180000,3,4.280477523803711
735,240000,4,3.913655996322632
735,300000,5,4.033832550048828
735,360000,6,4.491920471191406
735,420000,7,4.615408420562744
736,60000,1,-0.6846058964729309
736,120000,2,2.269964456558228
736,180000,3,4.548624992370605
737,60000,1,1.978669881820679
737,120000,2,4.334786415100098
737,180000,3,4.799209117889404
738,60000,1,2.780107736587524
738,120000,2,4.312920093536377
738,180000,3,4.816846370697021
739,60000,1,-0.6763647198677063
739,120000,2,0.8111022114753723
739,180000,3,2.885235071182251
739,240000,4,3.921533107757568
739,300000,5,4.424459457397461
739,360000,6,4.76310920715332
740,60000,1,-0.3974572122097015
740,120000,2,0.9451785683631897
740,180000,3,3.659365653991699
740,240000,4,4.597065925598145
741,60000,1,-0.6596471071243286
741,120000,2,0.4279333055019379
741,180000,3,2.758235216140747
741,240000,4,2.962242603302002
741,300000,5,4.174250602722168
741,360000,6,4.85791015625
742,60000,1,0.1022049859166145
742,120000,2,2.680872678756714
742,180000,3,4.445701122283936
742,240000,4,4.89893913269043
743,60000,1,-0.6737059354782104
743,120000,2,1.410795927047729
743,180000,3,3.374486446380615
743,240000,4,3.310476779937744
743,300000,5,4.002086162567139
743,360000,6,4.68546199798584
744,60000,1,0.5252604484558105
744,120000,2,2.058627843856812
744,180000,3,3.371170282363892
744,240000,4,3.707449913024902
744,300000,5,4.381842136383057
744,360000,6,4.727178573608398
745,60000,1,0.130419984459877
745,120000,2,0.2907820343971252
745,180000,3,1.383188486099243
745,240000,4,1.281584978103638
745,300000,5,1.530472278594971
745,360000,6,1.744595408439636
745,420000,7,3.444693088531494
745,480000,8,3.908087491989136
745,540000,9,4.290480613708496
745,600000,10,4.353260517120361
745,660000,11,4.599516868591309
746,60000,1,0.4879954159259796
746,120000,2,0.7364650368690491
746,180000,3,3.070609569549561
746,240000,4,3.79449200630188
746,300000,5,4.224286079406738
746,360000,6,4.480800151824951
746,420000,7,4.4527268409729
746,480000,8,4.418803215026855
746,540000,9,4.542145252227783
747,60000,1,1.820783257484436
747,120000,2,3.913149833679199
747,180000,3,4.340222835540771
747,240000,4,4.505522727966309
748,60000,1,-0.2469622045755386
748,120000,2,0.6309614181518555
748,180000,3,2.955512046813965
748,240000,4,3.887283802032471
748,300000,5,3.710899591445923
748,360000,6,3.97823166847229
748,420000,7,3.846618413925171
748,480000,8,4.011188507080078
748,540000,9,3.875406265258789
748,600000,10,4.268497467041016
748,660000,11,4.124880790710449
748,720000,12,4.468917846679688
748,780000,13,4.324848175048828
748,840000,14,4.724149703979492
749,60000,1,0.4173069596290588
749,120000,2,0.1919710338115692
749,180000,3,-0.9142721891403198
749,240000,4,0.4193039834499359
749,300000,5,0.8479012250900269
749,360000,6,0.349501371383667
749,420000,7,0.651586651802063
749,480000,8,2.027530193328857
749,540000,9,2.061304807662964
749,600000,10,2.476938962936401
749,660000,11,2.863448858261108
749,720000,12,2.644711971282959
749,780000,13,2.85319995880127
749,840000,14,2.746764421463013
749,900000,15,2.248862981796265
749,960000,16,2.218523025512695
749,1020000,17,2.421703815460205
749,1080000,18,2.363296747207642
749,1140000,19,2.4967041015625
749,1200000,20,2.751839399337769
749,1260000,21,2.950803995132446
749,1320000,22,3.077524185180664
749,1380000,23,3.524276733398438
749,1440000,24,3.372216463088989
749,1500000,25,4.111888885498047
749,1560000,26,4.255027770996094
749,1620000,27,4.374099254608154
749,1680000,28,4.686767101287842
750,60000,1,-0.8212848901748657
750,120000,2,0.5800389647483826
750,180000,3,3.322690963745117
750,240000,4,4.184213638305664
750,300000,5,4.565317630767822
751,60000,1,-0.2495243698358536
751,120000,2,0.2975895702838898
751,180000,3,0.3727527558803558
751,240000,4,1.52355170249939
751,300000,5,3.355885028839111
751,360000,6,2.481413602828979
751,420000,7,4.076640605926514
751,480000,8,4.470088958740234
751,540000,9,4.676839351654053
752,60000,1,0.4940727353096008
752,120000,2,1.898351430892944
752,180000,3,3.647799968719482
752,240000,4,4.353219985961914
752,300000,5,4.761435508728027
753,60000,1,0.1815949529409409
753,120000,2,3.389643430709839
753,180000,3,4.449067115783691
753,240000,4,4.846877574920654
754,60000,1,-0.02226158976554871
754,120000,2,2.653120994567871
754,180000,3,3.833867073059082
754,240000,4,4.468260288238525
754,300000,5,4.687691688537598
755,60000,1,0.3093713819980621
755,120000,2,2.610261678695679
755,180000,3,4.677361011505127
756,60000,1,2.887030839920044
756,120000,2,4.32112979888916
756,180000,3,4.675652980804443
757,60000,1,4.009445667266846
757,120000,2,4.83538818359375
758,60000,1,-1.0
758,120000,2,-1.0
758,180000,3,-0.7514299154281616
758,240000,4,0.8914023637771606
758,300000,5,4.010228633880615
758,360000,6,4.077731132507324
758,420000,7,4.151430606842041
758,480000,8,4.20637845993042
758,540000,9,4.45137882232666
758,600000,10,4.690420627593994
759,60000,1,1.951061010360718
759,120000,2,3.685806035995483
759,180000,3,4.542175769805908
760,60000,1,2.719886064529419
760,120000,2,4.604299068450928
761,60000,1,-0.8221758008003235
761,120000,2,-0.4506957828998566
761,180000,3,2.127724409103394
761,240000,4,4.407097816467285
761,300000,5,4.740599632263184
762,60000,1,-0.007810312788933516
762,120000,2,1.241487860679626
762,180000,3,4.126498699188232
762,240000,4,4.445178985595703
762,300000,5,4.769408702850342
763,60000,1,-0.6948529481887817
763,120000,2,-0.8233446478843689
763,180000,3,-0.355423241853714
763,240000,4,0.4255901277065277
763,300000,5,2.327616453170776
763,360000,6,2.954213857650757
763,420000,7,3.025954961776733
763,480000,8,3.53770637512207
763,540000,9,4.217564105987549
763,600000,10,4.230811595916748
763,660000,11,4.437701225280762
763,720000,12,4.505091667175293
763,780000,13,4.611273765563965
764,60000,1,0.6842826008796692
764,120000,2,2.308151960372925
764,180000,3,3.689508199691772
764,240000,4,4.2466139793396
764,300000,5,4.357870101928711
764,360000,6,4.607594966888428
765,60000,1,2.536581754684448
765,120000,2,4.589889526367188
766,60000,1,0.6657643914222717
766,120000,2,4.075358867645264
766,180000,3,4.74226713180542
767,60000,1,-1.0
767,120000,2,-0.5143188834190369
767,180000,3,0.2336455434560776
